generated_smiles,mol,canonical_smiles,passes_lipinski,max_tanimoto,predicted_active,prob_active,activity_level,rdkit_indicators,predicted_active_2,prob_active_2,activity_level_2
N=C1CC(F)=CC=NC(F)=NCN=CC=C(CCN)N1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b74c0>,N=C1CC(F)=CC=NC(F)=NCN=CC=C(CCN)N1,True,0.140625,0,0.26,High,"[13.400036375661374, 13.400036375661374, 0.03569586167800409, -0.9836831275720164, 0.6680982095626135, 17.75, 282.29799999999994, 266.16999999999996, 282.140450952, 108, 0, 0.3053198918379399, -0.34730726643464177, 0.34730726643464177, 0.3053198918379399, 1.3, 2.1, 2.85, 19.145221515294278, 10.230427647390325, 2.035766699539729, -2.0950093755666503, 2.040373596056202, -2.2337926729904436, 5.8857377560873845, 0.6221919345196311, 2.3693506974243013, 2.9163794491676507, 490.176015554437, 14.794682450997078, 10.81274820321265, 10.81274820321265, 9.613392202930193, 5.93695677813716, 5.93695677813716, 3.802822790850211, 3.802822790850211, 2.171182892946698, 2.171182892946698, 1.318274284494089, 1.318274284494089, -2.22, 22949.53085525178, 15.836242969628795, 8.808261578975328, 6.642757945026713, 114.9607192116129, 11.050456081168516, 18.33118485407458, 0.0, 0.0, 0.0, 6.089389135106168, 10.401688338427192, 14.375224512946158, 4.39041504767482, 0.0, 0.0, 25.11761824250635, 18.126240472126465, 6.4208216229260096, 8.78083009534964, 24.35421007993407, 5.409283605791522, 5.316788604006331, 20.710881675069192, 12.841643245852019, 13.213447594811718, 23.67595340614176, 0.0, 0.0, 11.050456081168516, 8.78083009534964, 0.0, 0.0, 37.56765767474578, 0.0, 5.409283605791522, 12.841643245852019, 38.65316760404877, 0.0, 0.0, 0.0, 98.98, 11.916263014524333, 8.78083009534964, 0.0, 18.925132597582422, 18.662617341894418, 12.290620686369198, 6.2146005795353165, 6.076020106833881, 0.0, 20.294002801913336, 11.142951082953708, 26.39458515660626, 0.0, 10.52330386359472, 10.385899628369867, 6.0706318603734735, -0.6497004913076332, 0.0, 4.194987664819014, 0.2469589842109683, 0.0, 0.3333333333333333, 20, 4, 6, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 3, 8, 1, 2, 0, 0, 0, 0, 0, 6.974488525234973, 1, 1.4676699999999998, 76.81880000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.194465063517091,Low
C[SH]=CN,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b7530>,C[SH]=CN,True,0.08888888888888889,0,0.05,Medium,"[4.890432098765432, 4.890432098765432, 1.1512345679012346, 1.1512345679012346, 0.303758503836488, 11.5, 77.15200000000002, 70.096, 77.029920224, 26, 0, -0.004490307490508344, -0.3042647238684647, 0.3042647238684647, 0.004490307490508344, 2.0, 2.25, 2.25, 32.14158932968197, 11.572858190154877, 1.2996981975799062, -1.5400633414154101, 1.5606877184720023, -1.8114455455853533, 7.962964364196215, 1.9252706320462458, 1.370950594454669, 2.549193338482967, 21.219280948873624, 3.414213562373095, 2.6019141338792093, 3.4963413248791255, 1.914213562373095, 1.0387458185804526, 2.449570789074691, 0.40727008824714717, 1.2218102647414417, 0.149071198499986, 0.4472135954999581, 0.0, 0.0, 0.17999999999999997, 6.854752972273345, 4.179999999999998, 3.1799999999999984, 2.179999999999999, 29.770907448407268, 5.733667477162185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.350969244424817, 0.0, 0.0, 11.74718686201421, 0.0, 0.0, 0.0, 16.842386922927624, 0.0, 0.0, 5.733667477162185, 0.0, 6.255769183511404, 0.0, 0.0, 0.0, 5.733667477162185, 0.0, 0.0, 11.350969244424817, 11.74718686201421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.02, 0.0, 0.0, 0.0, 0.0, 0.0, 11.350969244424817, 0.0, 5.491417678502805, 6.255769183511404, 0.0, 5.733667477162185, 0.0, 1.1512345679012346, 0.0, 0.0, 6.487654320987654, 0.0, 0.0, 1.9722222222222223, 0.0, 0.0, 0.5, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 3.3230999999999966, 0, -0.19989999999999986, 25.161399999999997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.29276382820630514,Low
CC1=CCO1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b75a0>,CC1=CCO1,True,0.13157894736842105,0,0.01,Low,"[4.791666666666666, 4.791666666666666, 0.8252314814814814, 0.8252314814814814, 0.4115111803650166, 19.0, 70.09100000000001, 64.04299999999999, 70.041864812, 28, 0, 0.10935597694978699, -0.4942437471460057, 0.4942437471460057, 0.10935597694978699, 2.0, 2.4, 2.4, 16.49383182506302, 10.41167359489782, 1.939584915309557, -2.0938649047045392, 2.0297405148633096, -1.9841945707273738, 4.964169743565868, 0.1994736191433721, 1.2987949406953987, 2.511032397353282, 64.04820237218406, 3.698670612749268, 3.1927053408400363, 3.1927053408400363, 2.393846850117352, 1.6897227048854202, 1.6897227048854202, 1.1257787892205071, 1.1257787892205071, 0.6817950458626715, 0.6817950458626715, 0.25, 0.25, -0.46, 10.39035952556319, 2.7602643171806167, 0.7441340301580889, 0.2735427283035098, 31.252188414812768, 4.736862953800049, 6.606881964512918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.999757306524504, 0.0, 5.759164871656176, 4.736862953800049, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 6.606881964512918, 11.835184978490057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.606881964512918, 4.736862953800049, 0.0, 6.923737199690624, 11.835184978490057, 0.0, 0.0, 0.0, 9.23, 0.0, 0.0, 0.0, 0.0, 0.0, 12.366046836169094, 0.0, 0.0, 12.999757306524504, 0.0, 4.736862953800049, 4.791666666666666, 0.0, 0.0, 0.0, 0.0, 1.0601851851851853, 0.0, 2.0416666666666665, 2.773148148148148, 0.0, 0.5, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0.41080132212903553, 1, 0.9204, 19.708999999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.40265189331603873,High
COC1=CC(Cl)=CC2=CC=NC(=N)C(C=N2)CC(C)=C1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b7610>,COC1=CC(Cl)=CC2=CC=NC(=N)C(C=N2)CC(C)=C1,True,0.16666666666666666,0,0.14,Medium,"[7.948964063506061, 7.948964063506061, 0.14390589569161039, -0.14390589569161039, 0.7872575610643633, 22.95, 289.7660000000001, 273.63800000000003, 289.098189812, 104, 0, 0.12877211295970917, -0.4967145524147972, 0.4967145524147972, 0.12877211295970917, 1.3, 2.1, 2.85, 35.495704568598605, 9.99201783729522, 2.142648917117538, -2.119208337088916, 2.2018728802487653, -2.1459073445602432, 6.310382334709908, 0.3059356390054765, 2.4078504972156156, 2.5279024493107882, 594.239883645155, 14.535169427003234, 11.429198619986938, 12.185127566005391, 9.579718698118977, 6.252835471676996, 6.630799944686224, 4.614474139908662, 5.050909920380646, 2.9458537577289503, 3.164071647964943, 1.9411237374106292, 2.1604504390465364, -1.94, 28065.905395545215, 14.468716495872645, 6.479198508194973, 3.775657417316213, 122.97117362096016, 4.736862953800049, 11.594784657413445, 0.0, 0.0, 0.0, 0.0, 10.401688338427192, 4.992404732635669, 0.0, 0.0, 17.174044420301783, 37.64863924995216, 17.46148751118423, 18.72474290049476, 4.736862953800049, 29.86576083506042, 5.409283605791522, 0.0, 15.902715511432731, 13.344558822616634, 7.109797541277533, 46.365675494230395, 0.0, 0.0, 0.0, 0.0, 0.0, 11.600939890232516, 25.374618486105433, 4.736862953800049, 11.327189651952915, 13.344558822616634, 56.350484959501735, 0.0, 0.0, 0.0, 57.8, 0.0, 0.0, 0.0, 5.917906046161393, 28.744931945508885, 5.573104530069267, 0.0, 37.76705902084981, 12.999757306524504, 9.984809465271338, 21.74708644982409, 5.299156037414965, 6.181475987514347, 8.492952963592844, 8.473778878320877, 1.7726628243890152, 0.8324976379440663, 0.0, 11.131882637314185, 1.9888114134542705, 1.6045593978332073, 0.26666666666666666, 20, 1, 4, 0, 2, 2, 0, 0, 0, 0, 1, 2, 3, 1, 5, 2, 1, 0, 0, 0, 0, 1, 4.687284316777701, 2, 3.621970000000002, 83.68570000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.3766792249172738,Medium
CC1=NCC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b76f0>,CC1=NCC1=O,True,0.16666666666666666,0,0.0,Low,"[10.099537037037038, 10.099537037037038, 0.1898148148148151, 0.1898148148148151, 0.40596642961074314, 19.5, 83.08999999999999, 78.04999999999998, 83.03711378, 32, 0, 0.19710884237506987, -0.29073502050068173, 0.29073502050068173, 0.19710884237506987, 1.8333333333333333, 2.3333333333333335, 2.3333333333333335, 16.141095793139023, 10.182662849901286, 2.115139903158615, -2.028124151339303, 1.9164991507251474, -2.231599756142734, 6.437899734680773, -0.1124723562484017, 1.6143308351592656, 2.7489020740068297, 114.7164928725825, 4.568914100752346, 3.5625686671503685, 3.5625686671503685, 2.804530452640311, 1.847512099592022, 1.847512099592022, 1.3248142978518156, 1.3248142978518156, 0.8633736858334137, 0.8633736858334137, 0.3017205469494187, 0.3017205469494187, -0.66, 20.986300857070454, 3.5272659176029957, 0.8986499268685639, 0.26293359556958745, 35.88509080339403, 0.0, 6.544756405912575, 5.783244946364939, 0.0, 0.0, 0.0, 9.786941916707491, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 0.0, 5.711685002770702, 4.794537184071822, 11.494929949135642, 0.0, 0.0, 4.992404732635669, 6.923737199690624, 6.544756405912575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.039686355048214, 4.794537184071822, 0.0, 6.923737199690624, 4.992404732635669, 0.0, 0.0, 0.0, 29.43, 0.0, 4.794537184071822, 0.0, 5.783244946364939, 12.256441408683276, 0.0, 0.0, 6.923737199690624, 0.0, 4.992404732635669, 0.0, 0.0, 0.0, 13.81712962962963, 0.0, 0.675925925925926, 0.1898148148148151, 0.0, 0.0, 2.150462962962963, 0.0, 0.5, 6, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0.5282962098166517, 1, 0.030000000000000027, 22.982999999999993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.31939770599114864,Low
CC1=CN=C1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b7760>,CC1=CN=C1,True,0.16129032258064516,0,0.02,Low,"[3.710648148148148, 3.710648148148148, 1.2685185185185186, 1.2685185185185186, 0.4001053003635776, 17.4, 67.091, 62.051, 67.04219916, 26, 0, 0.03120031645409163, -0.26406707593505485, 0.26406707593505485, 0.03120031645409163, 1.8, 2.2, 2.2, 14.71623359457282, 10.304879998300448, 1.837115791523323, -1.9146216848626856, 1.951652777056199, -1.8202044997055813, 5.8282545783546915, 1.4042307349009775, 1.2987949406953987, 2.599978438877673, 89.82107314610522, 3.698670612749268, 3.1019141338792093, 3.1019141338792093, 2.393846850117352, 1.5937480486839481, 1.5937480486839481, 1.1512870241034396, 1.1512870241034396, 0.5563412867471331, 0.5563412867471331, 0.22360679774997902, 0.22360679774997902, -0.5900000000000001, 10.39035952556319, 2.636757369614513, 0.6766965057519964, 0.2316317424089709, 31.033965671166012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.992404732635669, 0.0, 0.0, 0.0, 0.0, 12.496841729759891, 12.414555469355765, 0.0, 0.0, 6.2146005795353165, 0.0, 0.0, 4.992404732635669, 6.923737199690624, 0.0, 11.773059419889716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.2146005795353165, 0.0, 0.0, 6.923737199690624, 16.765464152525386, 0.0, 0.0, 0.0, 12.36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.573104530069267, 0.0, 19.33829266904639, 4.992404732635669, 0.0, 0.0, 0.0, 3.710648148148148, 0.0, 1.2685185185185186, 0.0, 0.0, 3.6666666666666665, 2.0208333333333335, 0.0, 0.25, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0.35685689970679324, 1, 0.9746, 22.24899999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.40791921412244364,High
Cc1ccc(CCCN)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b7920>,Cc1ccc(CCCN)cc1,True,0.3333333333333333,0,0.19,High,"[5.406254566641471, 5.406254566641471, 0.7855916950113379, 0.7855916950113379, 0.6974073612219548, 10.0, 149.23700000000005, 134.117, 149.12044948, 60, 0, -0.007410504019507265, -0.33046179243201174, 0.33046179243201174, 0.007410504019507265, 1.1818181818181819, 1.8181818181818181, 2.3636363636363638, 14.509530614630918, 10.086610153768307, 1.8962466500686044, -1.9854467620424439, 2.0412088421422308, -1.9951887266230326, 5.206923809749072, 0.8321973592035533, 2.0381744191227664, 2.5186379432468304, 200.61769139965662, 8.104448006685086, 7.008071689507773, 7.008071689507773, 5.325698502695489, 4.0831688861030555, 4.0831688861030555, 2.8778270848415755, 2.8778270848415755, 1.790178414978648, 1.790178414978648, 1.0609318822199751, 1.0609318822199751, -0.8200000000000001, 358.71869776560686, 8.278231827111984, 4.140518333373778, 2.7243365010212277, 68.23106227409612, 5.733667477162185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.828919765543436, 31.873588343152214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.733667477162185, 19.765380445542643, 6.544756405912575, 35.392371257240434, 0.0, 0.0, 5.733667477162185, 0.0, 0.0, 0.0, 6.544756405912575, 6.4208216229260096, 6.923737199690624, 17.547724606320003, 24.26546827384644, 0.0, 0.0, 0.0, 26.02, 0.0, 0.0, 0.0, 0.0, 0.0, 19.386399651764595, 11.126902983393991, 0.0, 0.0, 31.18920547353706, 5.733667477162185, 0.0, 0.0, 0.0, 0.0, 8.116947593852355, 0.0, 8.632626606198034, 2.1942866591080876, 2.889472474174855, 0.0, 0.4, 11, 2, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 3, 0, 0, 0, 0, 0, 3.1160155134614063, 1, 1.88632, 48.55440000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.3751114714945939,Medium
COC1C=CC(Cc2cnc(N)nc2N)=C1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b7ca0>,COC1C=CC(Cc2cnc(N)nc2N)=C1,True,0.5,1,0.9488888888888889,High,"[5.752973434744268, 5.752973434744268, 0.0610412467456114, 0.0610412467456114, 0.7791782859819649, 18.8125, 218.26, 204.148, 218.116761068, 84, 0, 0.2214316356267161, -0.38329384358117335, 0.38329384358117335, 0.2214316356267161, 1.4375, 2.25, 2.875, 16.473657164774615, 10.093877562757802, 2.1032568489434045, -2.0436172703228497, 2.1916973399695308, -2.03883259095674, 5.456045750565839, 0.17895430501592607, 2.699133471880921, 2.133895511421932, 453.29782656514965, 11.543605595440512, 9.05123414697771, 9.05123414697771, 7.685871848001628, 4.97345228801709, 4.97345228801709, 3.61647294983294, 3.61647294983294, 2.461722823475757, 2.461722823475757, 1.595386725815158, 1.595386725815158, -1.88, 6116.236447282166, 10.631603818482128, 4.320671487603306, 2.1966752108890764, 93.8335832878008, 16.20419790812442, 5.817862777835028, 0.0, 5.948339280986494, 0.0, 0.0, 0.0, 4.9839785209472085, 4.9839785209472085, 0.0, 12.152040213667762, 11.64912463690315, 25.290914227513614, 6.103966387748303, 4.736862953800049, 11.766202058821523, 0.0, 9.967957041894417, 0.0, 12.524788010674312, 18.577132495601905, 35.56145991388098, 0.0, 0.0, 11.46733495432437, 11.766202058821523, 0.0, 0.0, 23.181720970920253, 11.157684576726059, 0.0, 5.563451491696996, 29.998008422183986, 0.0, 0.0, 0.0, 87.05, 0.0, 0.0, 0.0, 12.052305668734796, 12.238684400761038, 11.136556021766264, 0.0, 13.30664111289061, 18.228060320501644, 9.967957041894417, 16.20419790812442, 5.18273271499958, 0.0, 7.841983969513731, 0.0, 13.203414659851799, 0.6339152914252126, 0.0, 8.462224321827495, 0.0, 1.675729042382181, 0.2727272727272727, 16, 4, 5, 1, 0, 1, 0, 0, 1, 1, 1, 0, 5, 2, 5, 1, 3, 0, 0, 0, 0, 1, 2.8709792178756355, 2, 0.6947000000000001, 62.58080000000001, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.24373586687326465,Low
C=CC,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b7d80>,C=CC,True,0.1,0,0.0,Low,"[3.361111111111111, 3.361111111111111, 1.75, 1.75, 0.3570688167166915, 4.333333333333333, 42.080999999999996, 36.033, 42.046950192, 18, 0, -0.0472598095819833, -0.10336125074726941, 0.10336125074726941, 0.0472598095819833, 2.0, 2.0, 2.0, 13.236216411960255, 10.786726397011488, 1.1451678078713234, -1.3050605958347772, 1.3766661644886902, -1.0728567823717936, 4.511980410498886, 1.7999411690849334, 0.9182958340544894, 2.1874960973678963, 7.5097750043269365, 2.7071067811865475, 2.284457050376173, 2.284457050376173, 1.4142135623730951, 0.9855985596534889, 0.9855985596534889, 0.408248290463863, 0.408248290463863, 0.0, 0.0, 0.0, 0.0, -0.26, 2.7548875021634682, 2.7400000000000007, 1.7400000000000013, 1.7399999999999973, 20.779532224438512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.578935683598497, 6.076020106833881, 6.923737199690624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 0.0, 12.654955790432378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 12.654955790432378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.076020106833881, 6.923737199690624, 6.578935683598497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.75, 5.25, 0.0, 0.3333333333333333, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5892000000000017, 0, 1.1923, 15.871000000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.3757933392262183,Medium
CC1CCN1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b7e60>,CC1CCN1,True,0.15151515151515152,0,0.0,Low,"[3.208333333333333, 3.208333333333333, 0.8148148148148147, 0.8148148148148147, 0.4347505461180259, 36.6, 71.12299999999999, 62.050999999999995, 71.073499288, 30, 0, 0.005077092958816443, -0.3141498396718191, 0.3141498396718191, 0.005077092958816443, 1.8, 2.2, 2.2, 14.963284909792138, 10.127018087297392, 2.067361283693743, -2.2168679799141633, 1.9623814077172863, -2.3939522286402286, 4.70080100390563, 0.3993205928987971, 1.2987949406953987, 2.079672386506784, 30.62919048309069, 3.698670612749268, 3.4915638315627207, 3.4915638315627207, 2.393846850117352, 2.1278270848415755, 2.1278270848415755, 1.643846850117352, 1.643846850117352, 1.07014954901637, 1.07014954901637, 0.4330127018922193, 0.4330127018922193, -0.04, 10.39035952556319, 3.1616129032258065, 0.9767560019818928, 0.42826719517138867, 32.37810840109819, 5.316788604006331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.88931522852921, 6.041840829147961, 0.0, 0.0, 0.0, 0.0, 5.316788604006331, 0.0, 19.386399651764595, 6.544756405912575, 0.0, 0.0, 0.0, 5.316788604006331, 0.0, 0.0, 0.0, 12.586597235060536, 0.0, 0.0, 13.344558822616634, 0.0, 0.0, 0.0, 0.0, 12.03, 0.0, 0.0, 0.0, 0.0, 0.0, 6.041840829147961, 12.965578028838586, 0.0, 0.0, 12.240525803696954, 0.0, 0.0, 0.0, 0.0, 3.208333333333333, 0.0, 0.0, 0.8148148148148147, 1.375, 3.435185185185185, 0.0, 1.0, 5, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0.6176248758338407, 1, 0.3682, 22.081699999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.3644822935908619,Medium
N=CNN,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10b8200>,N=CNN,True,0.10810810810810811,0,0.06,Medium,"[6.090277777777778, 6.090277777777778, 0.9027777777777777, 0.9027777777777777, 0.1578312719255482, 5.25, 59.071999999999996, 54.032, 59.04834715999999, 24, 0, 0.0931629216082046, -0.31514094191853326, 0.31514094191853326, 0.0931629216082046, 2.0, 2.25, 2.25, 15.204070678604674, 11.376909246848594, 1.354876122945746, -1.6993647758561483, 1.0392856990535873, -2.1728783809289465, 5.476051838883214, 1.0450795140003932, 1.370950594454669, 2.2968352619191394, 17.24511249783653, 3.414213562373095, 2.1547005383792515, 2.1547005383792515, 1.914213562373095, 0.8660254037844388, 0.8660254037844388, 0.3110042339640732, 0.3110042339640732, 0.08333333333333336, 0.08333333333333336, 0.0, 0.0, -0.5700000000000001, 6.854752972273345, 3.4299999999999993, 2.4299999999999993, 1.4299999999999984, 24.284490927950078, 5.425791397110385, 0.0, 0.0, 0.0, 0.0, 0.0, 5.409283605791522, 5.842670270266239, 0.0, 0.0, 0.0, 0.0, 0.0, 6.338535362521884, 0.0, 6.338535362521884, 5.409283605791522, 5.425791397110385, 5.842670270266239, 0.0, 0.0, 0.0, 0.0, 0.0, 11.268461667376624, 0.0, 0.0, 0.0, 6.338535362521884, 0.0, 5.409283605791522, 0.0, 0.0, 0.0, 0.0, 0.0, 61.900000000000006, 0.0, 0.0, 0.0, 0.0, 0.0, 6.338535362521884, 0.0, 0.0, 5.425791397110385, 5.842670270266239, 5.409283605791522, 0.0, 0.0, 0.0, 6.090277777777778, 1.9722222222222223, 4.534722222222222, 0.0, 0.9027777777777777, 0.0, 0.0, 0.0, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 0, 1, 0, 0, 0, 0, 0, 2.083724999999999, 0, -0.94323, 16.1068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.33632622714587657,Low
